"spp" "k1" "k2" "safety" "kobe.n" "yield" "yieldAav"
"ray" 0.799332430353388 0.828352921176702 0.77617818846855 0.625 0.955063070588431 0.941729180860489
"ray" 0.140046115266159 0.34247122448869 0.738551791698441 0.825 0.871419718494175 0.971103783548039
"ray" 0.456836991710588 0.185857455478981 0.748910172727114 0.875 0.684983480476941 0.97717995583435
"ray" 0.18108539795503 0.203091066563502 0.752064872760043 0 1.00793816478333 0.984903026435712
"ray" 0.41989817051217 0.451614855788648 0.765991324854018 0.025 0.98862462872903 0.962273773752449
"ray" 0.395037568174303 0.0261529686395079 0.747575037769916 0.9 0.68424775562264 0.986391902981219
"ray" 0.949893889250234 0.944509979570284 0.779077434404463 0.65 0.949765874101138 0.915043137141797
"ray" 0.235326228663325 0.507210660493001 0.738954401137672 0 0.965166783283652 0.96997875599351
"ray" 0.110867396462709 0.502936572534963 0.710998752407406 0.1 1.076417018176 0.979915469754312
"ray" 0.247382026398554 0.278872215654701 0.774747060127565 0.875 0.950875284471103 0.979378630697476
"ray" 0.152855772059411 0.708912703441456 0.537098349205444 0 1.06221129838438 0.970036605926433
"ray" 0.0114500925410539 0.363548886030912 0.720832758785458 0 0.903213423407082 0.985281044681946
"ray" 0.259738984052092 0.338354600826278 0.773165262789546 0 0.986100178380189 0.971558502043978
"ray" 0.113283537793905 0.586464934516698 0.607146949418369 0 0.965882551087089 0.966391063323638
"ray" 0.575394605286419 0.135734864277765 0.746033495834024 0.85 0.658750615186593 0.972557554395773
"ray" 0.236157183302566 0.692490812856704 0.654025711681874 0 0.98420342666179 0.976920732450021
"ray" 0.913386416854337 0.206664055353031 0.784915861270555 0.725 0.652354974179509 0.962766547614286
"ray" 0.297698410693556 0.190734348958358 0.747867412405337 0.825 0.753121727971627 0.983424424786929
"ray" 0.94287944980897 0.506863260874525 0.767150659493236 0.55 0.879715731279866 0.947973618009921
"ray" 0.353354920633137 0.0744267152622342 0.790148322347265 0.725 0.693571318353559 0.982412014307927
"ray" 0.468435319140553 0.691903700353578 0.652614298505116 0 1.10148411111983 0.943143064385797
"ray" 0.617044591112062 0.877001259941608 0.676830246936566 0 1.04916602692711 0.959946466921946
"ray" 0.238162378314883 0.968415452865884 0.602660447278164 0 0.921562154765592 0.948671484513929
"ray" 0.108670946909115 0.310077882371843 0.686751823612462 0.075 1.0655843905892 0.975163645898439
"ray" 0.948765811976045 0.247672659344971 0.761335173266542 0.75 0.69627499663961 0.968583931480224
"ray" 0.494151438586414 0.337870907271281 0.756308212267093 0.775 0.79944902401813 0.96852624339014
"ray" 0.460673244204372 0.670568535570055 0.775902486695261 0 1.06880319764046 0.967278526970113
"ray" 0.101806929800659 0.889507930958644 0.612484135535655 0 0.977544432320597 0.962041879604367
"ray" 0.625502911861986 0.247883344534785 0.798138643154129 0.55 0.795007663863281 0.96776016598458
"ray" 0.0147138852626085 0.752544731833041 0.640529163956718 0 0.964936797604869 0.967604379997588
"ray" 0.478357299230993 0.0806322679854929 0.784392251249447 0.7 0.663522847753009 0.981013328362947
"ray" 0.178061051759869 0.358702534344047 0.673145493672971 0 0.972504865065067 0.971878293156525
"ray" 0.730960737448186 0.785404126159847 0.746653963102211 0.625 0.832396172432741 0.934101188428827
"ray" 0.264192182105035 0.214893238386139 0.759174991405989 0.875 0.782610741655216 0.978851029347327
"ray" 0.681786377215758 0.900767472805455 0.754671823993704 0.125 1.10159900657538 0.940225155437643
"ray" 0.382692871149629 0.0373892129864544 0.779708819680287 0.775 0.648983248985044 0.984166931510117
"ray" 0.987379183061421 0.458341332385316 0.779872685409907 0.875 0.839901058829186 0.952199574203257
"ray" 0.289118006359786 0.356206394499168 0.76367719271125 0.375 0.854662456473014 0.978962487642825
"ray" 0.725700655486435 0.0562445539981127 0.797174249843201 0.775 0.557220783692906 0.968167184966556
"ray" 0.786312922602519 0.962421589531004 0.729210968002227 0.125 0.89805960186433 0.910262137848935
"ray" 0.45429485081695 0.315286430763081 0.791390885814851 0.875 0.930678975407922 0.973625525621479
"ray" 0.613292532041669 0.846895957598463 0.702995900774386 0 1.01884417041224 0.930946803208392
"ray" 0.246996944770217 0.164047477999702 0.793052174250825 0.725 1.00501366835933 0.982255538011195
"ray" 0.466941024642438 0.295806454028934 0.811719928363105 0.775 0.95771661648425 0.971830719686101
"ray" 0.775765298632905 0.0982152495998889 0.757433850786375 0.875 0.565833018516209 0.969086157440341
"ray" 0.279092060634866 0.496587389614433 0.703096406015561 0 1.03609025017752 0.971924493280527
"ray" 0.650182070676237 0.888528722338378 0.620038351473834 0 0.995240441293091 0.923848163618817
"ray" 0.490862626116723 0.585198883898556 0.791193197496742 0.05 0.997706702615604 0.960406499565935
"ray" 0.0166360614821315 0.457211347762495 0.579698459957148 0 0.912333488530847 0.97712979916486
"ray" 0.441439289832488 0.555825928691775 0.759736258820375 0.525 0.924594552005651 0.950188922778008
"ray" 0.619518199004233 0.736884634010494 0.786911971792851 0.1 1.01970219303552 0.953234036577356
"ray" 0.508861515205353 0.197531687328592 0.747133130423732 0.85 0.739935113173647 0.974127546833108
"ray" 0.0723068290390074 0.928972022607923 0.603350396367944 0 0.91248891581357 0.962934853035587
"ray" 0.652063001645729 0.788473798660561 0.519741680240108 0 1.07099315309931 0.929690171615612
"ray" 0.124235802330077 0.656370801851153 0.658927767002991 0 0.997840502747113 0.973968378555554
"ray" 0.760016680927947 0.946805769111961 0.785627522312319 0.1 1.01106225709603 0.92279552872187
"ray" 0.665161092299968 0.806407845811918 0.777701581990131 0 1.01486038867995 0.952178825492176
"ray" 0.883527943631634 0.749944708310068 0.72116598960396 0.6 0.86632708559227 0.94991400592239
"ray" 0.92781583359465 0.156690027331933 0.807796999572301 0.85 0.691431748665671 0.964521806731763
"ray" 0.949385093757883 0.515084751183167 0.774331852573259 0.8 0.686691302966829 0.934526945973248
"ray" 0.292494575027376 0.843221246963367 0.646755772685233 0 0.984208186854532 0.951213633797377
"ray" 0.66663456032984 0.518978025298566 0.784653490136107 0.825 0.913466734986618 0.945927407257008
"ray" 0.295983288204297 0.873230810742825 0.646178088019245 0 0.940389469890352 0.953418564621623
"ray" 0.401525906985626 0.273011424578726 0.757712133928007 0.85 0.798972482506377 0.967445694582588
"ray" 0.270141259068623 0.225698678987101 0.81676096798886 0.85 0.967612086690095 0.982288600676256
"ray" 0.894498753361404 0.437570202862844 0.767709856509682 0.55 0.866997450278801 0.938628050201353
"ray" 0.0707677323371172 0.722722230944782 0.565706882714927 0 1.06026234071943 0.972190818072648
"ray" 0.528642242075875 0.0860927021130919 0.759212182057291 0.725 0.584683280867131 0.978159726859676
"ray" 0.125637858174741 0.987502137664706 0.593809723532568 0 1.00975965684775 0.958342624470883
"ray" 0.956767287570983 0.619445115560666 0.76548142068737 0.85 0.839773002358737 0.931354341163071
"ray" 0.869358394062147 0.964251234894618 0.692899791268776 0 0.959061476127567 0.932650656985029
"ray" 0.601020849775523 0.116538021247834 0.798348651925993 0.7 0.682249095696435 0.976269290613751
"ray" 0.253993547288701 0.881792434025556 0.60789195667971 0 0.965161532350049 0.947288968851409
"ray" 0.00258220755495131 0.370373370591551 0.772053950119916 0.35 0.984712258672824 0.986863365165526
"ray" 0.54579849448055 0.263824603520334 0.81650683247661 0.55 0.932322040494036 0.964323370957367
"ray" 0.37115461518988 0.859422595473006 0.646356244136746 0 1.04521897788296 0.962722830826222
"ray" 0.867300730431452 0.460684627993032 0.766475150055982 0.875 0.813695012967525 0.946329517915401
"ray" 0.134943013545126 0.332659443374723 0.744824606868384 0.55 0.957727586442961 0.978990518445498
"ray" 0.0531178177334368 0.675275910180062 0.613876433560447 0 1.04416482425182 0.963278897120161
"ray" 0.625075319549069 0.881736679701135 0.688060061145609 0 0.927379597512321 0.922993573879844
"ray" 0.448531637899578 0.52159044588916 0.784564575769671 0.325 0.973386448304722 0.957683885705436
"ray" 0.228236980037764 0.851549779530615 0.618042061257159 0 1.00724521604017 0.965709280313924
"ray" 0.0265765234362334 0.537483674939722 0.65520765708093 0.075 1.00421526381519 0.97616931355303
"ray" 0.282565645175055 0.633531409548596 0.649787263987231 0 1.0546279498102 0.957339210848652
"ray" 0.305391849018633 0.686246576951817 0.710440437350956 0 0.933761890744743 0.956156323107181
"ray" 0.392577189952135 0.740890834946185 0.639205626699802 0 1.06800904151979 0.943370365192996
"ray" 0.923799738986418 0.977780096931383 0.781902183621472 0.85 0.872700784959074 0.902986450235877
"ray" 0.701833070255816 0.159365722443908 0.790952825851657 0.625 0.677901752386135 0.967485965652818
"ray" 0.288679079152644 0.318407106446102 0.760665812505759 0.5 0.892269980662997 0.976464785110553
"ray" 0.0809566401876509 0.998028545174748 0.605488430840134 0.1 1.06118073397581 0.959518214674789
"ray" 0.728080719476566 0.0315642538480461 0.794170924972105 0.875 0.745739533384094 0.982381790986861
"ray" 0.13504728092812 0.456470873672515 0.619249239426293 0 0.929414130152108 0.968457932968679
"ray" 0.928288433467969 0.0373121127486229 0.773909667496134 0.825 0.566055746477917 0.977782545117883
"ray" 0.903185875853524 0.244784646434709 0.786418376640607 0.725 0.692335845015738 0.964581980268814
"ray" 0.489262586692348 0.241323608905077 0.755777246950851 0.7 0.662229286037148 0.972346692307409
"ray" 0.356183664873242 0.868248141137883 0.594183718191998 0 0.938738689402817 0.957869417720125
"ray" 0.273509465390816 0.0413854294456542 0.755372995801669 0.75 0.653960251712621 0.987822875617608
"ray" 0.169733460294083 0.782225852366537 0.650548545197991 0.025 1.03909748487155 0.967489800485163
"ray" 0.289482815889642 0.704990891972557 0.638852285223479 0 1.14875994120856 0.965412597790316
"pollack" 0.763824731810018 0.380997249856591 0.687603258203347 0.65 0.814385136820747 0.95187571748481
"pollack" 0.476877631386742 0.32142562745139 0.728707450777451 0.1 0.859228578690645 0.977705121686308
"pollack" 0.466239103348926 0.392624608939514 0.753018268678066 0.575 0.89569104483398 0.958176707854375
"pollack" 0.548407244961709 0.383537292014807 0.734883203145956 0.375 0.844958703770944 0.951096957903941
"pollack" 0.63397232699208 0.733649503905326 0.710949755039351 0 0.979372249254481 0.936076900711301
"pollack" 0.170638787327334 0.388072025962174 0.555256003388803 0 1.09453459395691 0.970897272075545
"pollack" 0.0657954120542854 0.0462805582210422 0.71767517926548 0.475 0.776246014308873 0.994538352945553
"pollack" 0.877063716296107 0.0768462147098035 0.704923990403084 0.7 0.733173430336617 0.979674418103956
"pollack" 0.434009834425524 0.819087787531316 0.631936273743475 0 1.05957956251494 0.938950853166513
"pollack" 0.234096135711297 0.768690007040277 0.667090122305992 0 1.02311374685367 0.952036376498197
"pollack" 0.0467378213070333 0.371045405277982 0.724712408702448 0.05 1.02603539142137 0.980671953131837
"pollack" 0.839613949181512 0.689126287354156 0.767402084874145 0.15 0.944456151717973 0.951168347954354
"pollack" 0.514234009431675 0.148692538961768 0.724126064190051 0.475 0.769685240902926 0.980593916086527
"pollack" 0.261411563958973 0.149976404616609 0.754220963521746 0.7 0.854819140424242 0.980593082059063
"pollack" 0.668986414792016 0.41711987904273 0.683079902042706 0.475 0.825543197886315 0.956915951764647
"pollack" 0.443723468109965 0.00638281065039337 0.764381090468418 0.65 0.766246989794803 0.990796335022616
"pollack" 0.0717497619334608 0.854313468793407 0.648196140772295 0 0.978289565626979 0.960975871503381
"pollack" 0.987713465234265 0.185242354171351 0.77323311895427 0.5 0.755258312056594 0.970547638561086
"pollack" 0.429650720208883 0.430032131029293 0.739486568387278 0.3 0.935314224898064 0.964874504048159
"pollack" 0.342964228475466 0.570789847522974 0.592855775934441 0 1.00799837732773 0.957504385249605
"pollack" 0.206595701631159 0.735691749257967 0.70439533310134 0 1.01990970601606 0.956685041451253
"pollack" 0.502522134687752 0.299418818438426 0.724789193298282 0.625 0.807455813069564 0.962161745605221
"pollack" 0.598892455454916 0.286247703712434 0.758987710933424 0.9 0.854306601939567 0.959768638213687
"pollack" 0.596658625639975 0.845865457085893 0.655398744189302 0 0.989351784573721 0.951485394149882
"pollack" 0.51899774861522 0.876826700288802 0.584866441947139 0 0.955892352321152 0.955147500840318
"pollack" 0.940915399231017 0.5315213680733 0.747085283526868 0.3 0.87298752186636 0.959087323307642
"pollack" 0.197077811928466 0.172628901898861 0.673217785735951 0.25 0.850107244592847 0.981935815100765
"pollack" 0.22535869688727 0.270609113154933 0.755833121320041 0.575 0.950405119019909 0.974471974273055
"pollack" 0.948716697283089 0.21436877339147 0.754889696651588 0.575 0.691497066772399 0.958653728473616
"pollack" 0.185309827327728 0.348257306963205 0.74547732615113 0 1.00994997144937 0.974787395428058
"pollack" 0.686256191693246 0.295900360913947 0.717195423402319 0.775 0.689927030751271 0.964704291877275
"pollack" 0.139592733699828 0.596849009394646 0.588793766912006 0 0.932736502556783 0.972084996439867
"pollack" 0.789019646123052 0.0731256925500929 0.71313375009566 0.75 0.664475879765103 0.978388112807312
"pollack" 0.784738041693345 0.0923321694135666 0.750443105077349 0.6 0.677691630515455 0.978157858972239
"pollack" 0.285369989462197 0.963935674168169 0.635990223131499 0 1.0352921896322 0.954833795986396
"pollack" 0.328486883314326 0.649573066271842 0.677319588286033 0 0.99071535669114 0.957025340823238
"pollack" 0.427901525283232 0.580594173632562 0.748912485136257 0 0.971353784906167 0.964876028495889
"pollack" 0.306419190019369 0.768125598318875 0.619743106243075 0 0.992699951071721 0.958148446372446
"pollack" 0.479854562086985 0.435130601050332 0.738765526991509 0 0.893636470617373 0.967474923147795
"pollack" 0.508104738313705 0.574166290229186 0.744641002757317 0 0.987982523153604 0.947365895889054
"pollack" 0.201505803503096 0.0644110406283289 0.744692797095471 0.525 0.894619878454754 0.990996306772655
"pollack" 0.858734591864049 0.0548267641570419 0.748331918908445 0.475 0.720613031536508 0.976566672438319
"pollack" 0.798857140820473 0.667267478536814 0.709608995193372 0 1.1405645271401 0.946448205310425
"pollack" 0.371513709658757 0.0756982201710343 0.731747428138384 0.55 0.741817852434931 0.982174319167579
"pollack" 0.447028955677524 0.0387316949199885 0.743330228078713 0.475 0.787924079037776 0.978045425686628
"pollack" 0.0589681924320757 0.727691673440859 0.635077099801256 0 0.921860055612248 0.972252804452605
"pollack" 0.0554035929962993 0.86235996033065 0.621487663656359 0 0.994730947978418 0.944901644122883
"pollack" 0.977764484472573 0.59734715661034 0.719846365274483 0.425 0.992932193552942 0.92787390773699
"pollack" 0.118323249975219 0.187302146339789 0.509652809689909 0 0.94992530386748 0.97939151540629
"pollack" 0.887055129744112 0.638953076442704 0.744193092242255 0.15 0.893798550531395 0.947144589423933
"pollack" 0.961860311683267 0.704836399992928 0.763114744873361 0.225 0.870069586306966 0.938060155962005
"pollack" 0.655050890753046 0.927329724887386 0.636881699735484 0 1.00706780184709 0.907738668119071
"pollack" 0.853912528371438 0.980044371914119 0.712019237033261 0 0.947828437683837 0.902670061481847
"pollack" 0.930543664842844 0.468191753607243 0.73621423690856 0.3 0.838833574007662 0.956419953940527
"pollack" 0.66784116695635 0.0368886224459857 0.682460296061824 0.775 0.50776195028837 0.982907601278478
"pollack" 0.864310609409586 0.848505128873512 0.735214836888598 0 0.970637162386346 0.91967757043608
"pollack" 0.822271650424227 0.111736112972721 0.70742467634017 0.7 0.585563061875612 0.970232717358007
"pollack" 0.271040603285655 0.042180813383311 0.751646344413571 0.425 0.891701365642998 0.988652206961098
"pollack" 0.789659433066845 0.239196076057851 0.759924176046947 0.425 0.849854010888447 0.974260546387869
"pollack" 0.539072619983926 0.693551092874259 0.708377589980143 0 0.922549014035173 0.949257950338334
"pollack" 0.771862848894671 0.138809447875246 0.746959958177991 0.75 0.742649969594124 0.979407990761735
"pollack" 0.245675046229735 0.301404988858849 0.734616475802676 0.525 0.910299826019867 0.97623068829555
"pollack" 0.811437567928806 0.454764910973608 0.763795126312757 0.8 0.722589053595227 0.944140823780695
"pollack" 0.164032017346472 0.504628689261153 0.560341096949278 0 0.864193417899839 0.970010561428877
"pollack" 0.0537625909782946 0.148054917342961 0.754951169405881 0 0.982542637631736 0.993986029276933
"pollack" 0.792455675778911 0.953077709767967 0.663127165534278 0.05 0.984112816048714 0.880196750444653
"pollack" 0.22766017075628 0.730837545124814 0.573763780002555 0 0.952039415416681 0.96536621671822
"pollack" 0.167803675634786 0.52871971251443 0.556080171086087 0 0.865823779064701 0.978143238093085
"pollack" 0.825224738568068 0.756810199003667 0.670008561627007 0 0.824713348510627 0.929191074200073
"pollack" 0.121142357122153 0.316298991674557 0.596805132459255 0 0.976239405663738 0.980389732975347
"pollack" 0.956057636765763 0.311851706821471 0.714271177445635 0.775 0.588422135598202 0.955493988096964
"pollack" 0.928811387857422 0.708320417441428 0.710844749007866 0.475 0.834110109989239 0.911248073955591
"pollack" 0.736880943411961 0.487955271964893 0.705983283807032 0.05 0.87267869797873 0.958437870645842
"pollack" 0.224789132829756 0.0530651367735118 0.726913756853968 0.675 0.740915141023901 0.990947738575296
"pollack" 0.279708635993302 0.286945188418031 0.755819902923121 0.55 0.876483190473753 0.976514766112273
"pollack" 0.246482157381251 0.407967662904412 0.492730998590751 0 1.00802896505827 0.968849564317534
"pollack" 0.901538524543867 0.937106610508636 0.620948125769745 0 0.897588363753067 0.920522837800827
"pollack" 0.118961000349373 0.518332500010729 0.580387782746005 0 0.955981999688905 0.966169067775528
"pollack" 0.806943915551528 0.171640297863632 0.753601932915981 0.55 0.769453437858778 0.967162586823321
"pollack" 0.155918124131858 0.675786527106538 0.528921722748638 0 0.958592047266855 0.959316809122933
"pollack" 0.285587081220001 0.808723450405523 0.613525063986556 0 0.894872131619942 0.965279102501457
"pollack" 0.259154764004052 0.902344334870577 0.585108912448291 0 0.964972086084091 0.959215269319757
"pollack" 0.866393784759566 0.644806741038337 0.763958249482179 0.525 0.977718898993881 0.950858177105884
"pollack" 0.464321090839803 0.813959679100662 0.653225584471941 0 1.05502680667114 0.93649890003675
"pollack" 0.880111950915307 0.581296417862177 0.718180266295257 0.45 0.924228431195186 0.951019121166981
"pollack" 0.763527126517147 0.973149867029861 0.62040846916864 0 0.884192026866598 0.950037252323934
"pollack" 0.432261157082394 0.812484164955094 0.614071434431612 0.05 1.08006315922569 0.934211576609827
"pollack" 0.223553387681022 0.0194487692788243 0.758792306764928 0.7 0.84853999999231 0.994795227959543
"pollack" 0.934273322345689 0.0295699941925704 0.756171552812096 0.775 0.515869762262827 0.970184773513821
"pollack" 0.699867784278467 0.44056882080622 0.765070564672019 0.5 0.973878275538551 0.95963611756753
"pollack" 0.991520995274186 0.681662756716833 0.712261156168927 0.15 0.914706634913654 0.917311427459965
"pollack" 0.306575554423034 0.0145961125381291 0.701741612704628 0.725 0.661325419931936 0.990067572757551
"pollack" 0.776925106300041 0.543523827567697 0.727991366979869 0.65 0.858733775388704 0.947113326304051
"pollack" 0.748121232260019 0.310527248540893 0.76805781647082 0.625 0.903339286192688 0.971893972460702
"pollack" 0.548675633501261 0.357473640935495 0.78399690776375 0.6 1.02023454531899 0.961955170814741
"pollack" 0.767408517887816 0.996399100869894 0.665919798450471 0 0.99597235991568 0.914129967521349
"pollack" 0.202793486183509 0.542941250838339 0.7203154930636 0 0.996690006417381 0.973500205348975
"pollack" 0.90008871559985 0.893180690472946 0.762857186498768 0 0.963457592705533 0.93144226797406
"pollack" 0.472925181267783 0.0707323402166367 0.772622418536797 0.475 0.861673900840615 0.98326101180535
"pollack" 0.974347991868854 0.665998488431796 0.684934768145006 0.25 0.92650134051034 0.936009130588301
"pollack" 0.161739091156051 0.11086929240264 0.741950023744461 0.375 0.864661491073487 0.989093380618859
"pollack" 0.166118855122477 0.520052296807989 0.536180786766686 0 0.926574856801189 0.965772940430542
"pollack" 0.839905979344621 0.0421149092726409 0.703346424164759 0.725 0.521416132364614 0.979885677304957
"pollack" 0.798606353346258 0.353948295814916 0.671755776580577 0.675 0.635111150520497 0.961012822387787
"pollack" 0.204341118922457 0.547536379890516 0.651888034921806 0 0.947139673906716 0.958904629750426
"pollack" 0.258720056852326 0.0872785656247288 0.800368988293054 0.65 0.911776409190971 0.987294939603919
"pollack" 0.32282813009806 0.778249426046386 0.589320602053987 0 0.883532845221328 0.943841000935442
"pollack" 0.105614778120071 0.791051913518459 0.630758289839007 0 0.876991708793662 0.977798697484404
"pollack" 0.370199635624886 0.439817804377526 0.694537849681081 0.65 0.849033958666954 0.962944798571962
"pollack" 0.49468226893805 0.459635500330478 0.662511398012621 0 0.921829108707083 0.956249345973731
"pollack" 0.921574454056099 0.355691079981625 0.74367043746003 0.625 0.845092893033969 0.963554150370717
"pollack" 0.10326216602698 0.945115214912221 0.52655145184565 0 0.92468065115849 0.955881333110712
"pollack" 0.907486280426383 0.569660445675254 0.759097014821443 0.45 0.940425409236334 0.947870263311501
"pollack" 0.856105298735201 0.525055169360712 0.750034472991235 0.5 0.899484059760941 0.961547872668316
"pollack" 0.463328643934801 0.579073604661971 0.719683083668519 0.025 1.05951107101309 0.963581227076717
"pollack" 0.693549332907423 0.682889440096915 0.730635570063541 0.7 0.912062354953228 0.948768959312534
"pollack" 0.331913537112996 0.789006934966892 0.596568446039406 0 0.983692215740685 0.947383761603206
"pollack" 0.271066969493404 0.237249395810068 0.717561665343372 0.55 0.795784971637346 0.978660112971675
"pollack" 0.945732132997364 0.720948763424531 0.728127607725808 0.775 0.865509678636194 0.94249966313058
"pollack" 0.466906831832603 0.263745654374361 0.75633285032854 0.55 0.82739255779618 0.969758729597379
"pollack" 0.456510736374184 0.433887528488412 0.682356955773216 0 1.00885497595806 0.968350193844838
"pollack" 0.881145928287879 0.0190303393173963 0.747807236648204 0.7 0.610797665152667 0.975546622654283
"pollack" 0.886776342755184 0.712913997471333 0.706880671111575 0.1 0.986922434758606 0.936766044025244
"pollack" 0.882139282301068 0.148422740167007 0.703326106823337 0.725 0.57153881550773 0.961863297940393
"pollack" 0.188709861133248 0.569394980091602 0.578409580432657 0 1.03155428951087 0.951798518558912
"pollack" 0.24881812511012 0.964620733167976 0.673733908571066 0 0.967505218587536 0.955098943752722
"pollack" 0.104534637881443 0.645247363019735 0.680440870050665 0 0.944998886446496 0.97368880748562
"pollack" 0.329837063560262 0.67329719546251 0.758047272353351 0.2 1.06647921044758 0.955714825847065
"pollack" 0.185010163579136 0.346122303279117 0.732274181455272 0.125 0.916231663004277 0.984627295213468
"pollack" 0.173569833626971 0.196673802798614 0.745533905318547 0.225 0.927430307338267 0.984361092404621
"pollack" 0.583257896825671 0.627832251368091 0.716563239721004 0 1.0806697279281 0.952702991731133
"pollack" 0.322297765407711 0.638246540678665 0.457537632750007 0 0.954954833635622 0.963008231813562
"pollack" 0.841947478009388 0.776307460153475 0.704026333657489 0 0.914256047453383 0.947364881543262
"pollack" 0.452067258534953 0.188149409834296 0.742495869565095 0.475 0.779077551715519 0.974673718681672
"pollack" 0.661434329347685 0.355949031887576 0.747732304623191 0.35 0.872185548680601 0.962494400311241
"pollack" 0.759674426866695 0.196310776285827 0.721320879229622 0.675 0.733878594986653 0.969815139999146
"pollack" 0.159355038544163 0.236626717029139 0.69996948763552 0.175 0.838524570317374 0.98335097025983
"pollack" 0.461758938618004 0.220657651778311 0.790771393584485 0.425 0.918553046621547 0.981464154828391
"pollack" 0.697816394735128 0.254150662571192 0.750650548671048 0.675 0.755916461869505 0.973378210737218
"pollack" 0.432269217912108 0.78140192781575 0.657682538505446 0 0.959499407749625 0.936839879453043
"pollack" 0.588903876254335 0.0748371998779476 0.757741495290372 0.5 0.671980412055146 0.975150287076186
"pollack" 0.746748628560454 0.0833136483561248 0.734996014686235 0.775 0.628624013477198 0.978444691921492
"pollack" 0.13492917502299 0.745501328725368 0.537952264605474 0 0.965012629787749 0.962602670599179
"pollack" 0.748249832075089 0.513749571284279 0.726500884046872 0 0.965983188892795 0.951305897355319
"pollack" 0.240675679640844 0.229384643025696 0.717820127167688 0.625 0.83613366288026 0.984782385215243
"pollack" 0.402919399552047 0.587348396191373 0.685665409933191 0 0.989533454020502 0.953625147407328
"pollack" 0.115695495856926 0.936796827008948 0.523496269304079 0 0.855830967602285 0.957217189350026
"pollack" 0.158656367566437 0.142104335594922 0.647660744701468 0.1 0.892811661542759 0.981924327311199
"pollack" 0.604360775090754 0.0307903895154595 0.75243895536061 0.875 0.666552809406497 0.98403069651554
"pollack" 0.662779454141855 0.215040358249098 0.768858103267094 0.4 0.895038061107913 0.966463024387696
"pollack" 0.597315539140254 0.927882101852447 0.57981047718608 0 1.03945186388722 0.939378404648767
"pollack" 0.384230577852577 0.522828067885712 0.725931073154931 0 0.983257508412648 0.964372165240802
"pollack" 0.513904905179515 0.481708828825504 0.626637490341623 0 0.841854016214299 0.961552307479539
"pollack" 0.747129675932229 0.275541832204908 0.766076080355115 0.675 0.920421645515811 0.953359434954115
"pollack" 0.0890105217695236 0.467363697011024 0.634796558286635 0 0.973228907451487 0.965552294989143
"pollack" 0.700493776472285 0.486745191505179 0.712457995480847 0.825 0.810141532926582 0.956316075946343
"pollack" 0.575707406969741 0.197047631256282 0.771102145022967 0.5 0.76541306679016 0.975914577944819
"pollack" 0.2171849780716 0.159320982405916 0.694671692765983 0 0.968922604138947 0.980474757240455
"pollack" 0.497738299192861 0.18499194085598 0.724206496613123 0.6 0.853819519356842 0.983515968855197
"pollack" 0.0849766116589308 0.745815311092883 0.576466427372855 0 0.988965190135901 0.974087879649989
"pollack" 0.418961835559458 0.81833970034495 0.697683400625981 0 1.03249174273154 0.942857551145619
"pollack" 0.810682348906994 0.778461805777624 0.693300588316807 0 0.958206342721934 0.906629554642775
"pollack" 0.269019949715585 0.771341898944229 0.507268244725517 0 0.921762629360393 0.959335732994114
"pollack" 0.605238911928609 0.470949448412284 0.714226054228108 0 0.931494350152482 0.944940712183677
"pollack" 0.359749709721655 0.231976275332272 0.706011390040185 0.7 0.775254165277389 0.976778319005029
"pollack" 0.617507587652653 0.0975318686105311 0.761893931342588 0.775 0.72344434032152 0.969804698947177
"pollack" 0.823428916512057 0.426591059658676 0.763940453347272 0.675 0.849879056272572 0.94788198692368
"pollack" 0.306126243667677 0.846981598064303 0.569707551702341 0 0.913896650508227 0.949269638005918
"pollack" 0.409108228050172 0.881821073358878 0.682005846486471 0.075 1.12758582491296 0.945157797242442
"pollack" 0.87299284292385 0.928993060952052 0.714285049314334 0.575 0.870268929255923 0.914138148825942
"pollack" 0.32901525660418 0.0888335963245481 0.756391930657447 0.825 0.796977732055254 0.983825991379321
"pollack" 0.867307901149616 0.609271704219282 0.703452977089107 0.775 0.752697662461535 0.938197114354226
"pollack" 0.758880012435839 0.624916261294857 0.748313363939117 0.55 0.89395359952521 0.950461387574229
"pollack" 0.0423642471432686 0.266876784618944 0.598573994935902 0 0.891016971515844 0.98210919843888
"pollack" 0.666001245612279 0.921599235385656 0.649896283450138 0 0.940686982346858 0.922237566735663
"pollack" 0.345945248613134 0.0608291130047292 0.69697837334479 0.625 0.644518143522799 0.985642969821586
"pollack" 0.741524771787226 0.567485025152564 0.72910000967282 0.075 0.96928405676895 0.950029342226435
"pollack" 0.555591141572222 0.635099869221449 0.754244848862562 0 1.01438636200333 0.956855269089413
"pollack" 0.828470943728462 0.212323703803122 0.718218323549556 0.7 0.661151170854092 0.967804958404544
"pollack" 0.4880460803397 0.651880123419687 0.714345701643946 0 1.00233267055657 0.957800638734107
"pollack" 0.597582335816696 0.253350557526574 0.769493006481252 0.8 0.882793068044539 0.967691824836648
"pollack" 0.369576930999756 0.707134584197775 0.643769116735745 0 0.998568659719366 0.956322724772588
"pollack" 0.230574613437057 0.439867194974795 0.724294723098641 0 0.938349939411545 0.977803814342785
"pollack" 0.482427787734196 0.529950522119179 0.688831395526745 0.525 0.987829655606842 0.966779974020104
"pollack" 0.719379930989817 0.268149577546865 0.725277641817595 0.6 0.804213539103594 0.958445155571713
